CampaignChannel,CampaignType,AdSpend,ClickThroughRate,EmailOpens,EmailClicks,PreviousPurchases,WebsiteVisits,Conversion
Referral,Conversion,7669.042386093118,0.1112117354631453,7,3,5,13,1
PPC,Consideration,969.024591220046,0.1092254006049076,18,1,0,48,1
Email,Retention,2063.7034075666115,0.1965535017763632,1,9,3,42,1
PPC,Awareness,7419.842289289229,0.201780173411587,3,4,4,5,1
Social Media,Awareness,2869.288727641992,0.1124616750402402,17,9,1,11,1
Email,Conversion,4985.387071933112,0.0515508890900954,15,7,6,27,1
Email,Awareness,3339.257634470033,0.1701582313772049,6,1,3,48,0
Referral,Awareness,5119.113994998432,0.1913019577558196,9,5,4,28,1
SEO,Retention,3531.8924194789142,0.2594644858671023,5,7,7,36,1
Email,Consideration,9942.6591000699,0.1504875963358691,0,5,6,37,1
Email,Awareness,3639.028134645652,0.1972518630747843,17,4,2,2,1
Social Media,Awareness,6307.78923223669,0.0257785600666038,13,2,4,32,1
Social Media,Consideration,8894.597854743686,0.2694116410597869,9,7,7,49,1
Social Media,Retention,6415.556444211029,0.1048925858299436,12,9,9,45,1
Referral,Retention,5701.986825585125,0.1933441260592704,5,1,3,11,1
Email,Awareness,5735.371602086461,0.27565497308084,9,9,6,11,1
Social Media,Conversion,5014.961038141517,0.2450524774657592,1,8,8,10,1
Social Media,Consideration,8095.045973904105,0.194934118668581,0,7,1,27,1
PPC,Retention,599.1983757776815,0.2140462701403247,5,5,4,34,1
PPC,Awareness,8862.786088500345,0.2770624836298431,18,8,0,33,1
Social Media,Retention,5904.292980431864,0.2455070222425705,16,5,5,21,1
Referral,Awareness,8503.844890431908,0.1868591275557755,0,7,6,38,1
SEO,Consideration,202.8877551876646,0.2010237848007916,14,4,5,22,1
PPC,Conversion,8705.836399220014,0.0527078430079114,13,6,5,11,1
PPC,Consideration,1289.361439815342,0.1463486271334739,2,1,5,18,1
Email,Retention,7240.058263284752,0.0972893178282632,9,0,7,30,1
Email,Retention,4223.561789589653,0.1352714840049757,6,7,8,12,1
Social Media,Retention,6842.616671869451,0.2020515933239193,17,4,3,18,1
Email,Conversion,6319.078403005906,0.0532538171445091,3,8,2,35,1
Email,Consideration,1717.625815965694,0.0150390294617645,19,6,6,21,1
SEO,Awareness,5194.676268030763,0.1251080769374915,11,3,7,43,1
Referral,Consideration,2844.5816846259536,0.1034334512015365,6,4,2,29,0
Social Media,Consideration,5648.324744195323,0.1319252973134951,13,2,5,3,0
SEO,Conversion,7406.232502223156,0.2800540669070043,1,4,6,12,1
Social Media,Consideration,904.4583043601954,0.2150543893523046,16,9,6,19,1
Referral,Retention,5206.04799295715,0.1049630446337564,5,3,1,38,1
Social Media,Conversion,6214.535225546359,0.0619908584486438,18,2,7,5,1
Email,Retention,3024.137790612417,0.1893587053345115,5,7,9,43,1
Referral,Retention,9534.73447968047,0.2006971129377559,1,3,5,11,1
SEO,Consideration,5250.997972517612,0.1502505783245721,12,9,5,15,1
SEO,Awareness,1906.919189474734,0.0717006246404264,14,3,2,44,1
PPC,Consideration,1167.1037918129118,0.0182810256425938,9,7,5,16,1
SEO,Awareness,5462.429536737119,0.087041602265509,7,4,8,7,1
PPC,Conversion,3814.859973156597,0.1425794447941533,4,4,5,32,1
Email,Conversion,2006.216267907008,0.2385009430683226,13,4,3,43,1
SEO,Conversion,403.9150191791684,0.2575886103650999,5,5,8,38,1
Referral,Retention,5709.340792375012,0.1297510223034196,11,4,5,11,1
PPC,Retention,6026.142344653253,0.240875975858223,2,0,5,25,1
SEO,Conversion,1503.845751696538,0.2980723188298343,14,0,7,18,1
Email,Consideration,6057.206692726013,0.2178170087071465,17,5,1,12,1
Referral,Retention,9524.530271605225,0.2212937191644079,0,1,1,9,0
Referral,Retention,9785.12653889842,0.2737655854494509,14,2,9,33,1
Email,Consideration,8896.08007191435,0.1080617972409038,16,5,4,30,1
SEO,Retention,8090.077950273831,0.0132495639866666,7,1,8,26,1
Social Media,Consideration,2172.74158346198,0.2962234087859527,12,5,0,2,0
SEO,Awareness,1648.7083067097085,0.1522357425245969,5,5,0,43,1
PPC,Consideration,4504.98126262501,0.2378465020170748,13,1,1,4,0
PPC,Awareness,6234.3543380536685,0.2456224299066957,18,9,3,4,1
SEO,Retention,8521.718971682942,0.1252798363532084,8,1,6,36,1
PPC,Awareness,2396.4341072543352,0.1669691835494723,0,6,2,6,1
Social Media,Consideration,4848.514215151293,0.1665755025581765,0,8,2,39,1
Social Media,Awareness,6509.658395372774,0.0738626427098326,12,0,5,47,0
Referral,Conversion,4511.379159890749,0.0441152908293451,6,7,9,41,1
PPC,Consideration,4596.517403084914,0.1676359684333613,0,3,2,12,1
SEO,Consideration,2328.6598941799625,0.044841535786924,3,5,6,33,0
Referral,Awareness,9867.942958619651,0.1103657299192588,17,2,6,35,1
Social Media,Retention,4804.41350573369,0.0639641661758721,2,9,3,33,1
Referral,Retention,5374.14525951437,0.2150056714020056,6,0,9,2,1
Email,Consideration,2263.736983739608,0.2628825675149964,17,0,4,9,1
PPC,Consideration,5189.953511485004,0.1775952368571322,0,4,4,42,1
SEO,Awareness,2627.9606294896366,0.1289451840797632,17,3,0,34,1
Social Media,Consideration,2103.128888696317,0.2990263658381801,8,7,9,36,1
Referral,Consideration,2829.6502843350518,0.0161506492214963,7,2,9,5,0
SEO,Retention,127.32052020228176,0.0982589144191375,16,2,2,20,1
PPC,Consideration,5744.496008816671,0.0908152142676301,1,1,4,44,1
SEO,Awareness,3936.052054676148,0.1132990434367967,3,8,4,4,1
PPC,Consideration,8997.02129001991,0.0768727649359657,14,4,5,2,1
PPC,Consideration,503.0010187639597,0.0866362222751222,7,8,0,19,0
PPC,Consideration,527.682978471926,0.0847263618760249,14,6,5,29,1
Referral,Conversion,8870.147821394576,0.1566657747182048,6,7,4,11,1
PPC,Consideration,1353.7819578229785,0.123406030339985,8,6,8,34,1
SEO,Awareness,121.38503082761788,0.1953912295756234,19,4,3,31,1
Email,Retention,1871.2472507588363,0.1591763363616287,11,1,5,18,1
SEO,Retention,8256.37413346628,0.0631923371872218,3,7,6,14,1
Referral,Conversion,8046.869419325012,0.2449130438910072,13,4,1,9,1
PPC,Awareness,3467.308887350165,0.1469366075187615,10,7,5,25,1
Email,Retention,6713.506080872535,0.054437140192735,18,4,4,5,1
Referral,Retention,5121.772102624695,0.058395154449312,13,0,7,47,1
Social Media,Consideration,9056.87639947447,0.2411208390388972,10,9,5,46,1
Social Media,Consideration,658.592406632481,0.2138680234246991,19,8,3,25,1
Social Media,Consideration,8150.473374492654,0.1568931062365307,12,4,0,1,1
Email,Conversion,1788.9268273318544,0.0987636378281763,13,1,2,48,1
SEO,Consideration,3977.046884574417,0.143551390671152,12,3,2,47,1
Email,Awareness,2000.3757992041824,0.1945802257700326,16,0,8,31,1
Email,Conversion,7055.882654981976,0.2649918720545592,15,3,5,2,1
Email,Retention,6815.429179557252,0.1712016816268313,7,4,6,18,1
Social Media,Retention,5524.186256820366,0.0902532354843875,16,1,6,35,1
SEO,Awareness,7011.8140643561865,0.0223945752611087,11,5,1,19,1
Email,Awareness,6431.691327986271,0.0608819662158547,18,3,1,29,1
SEO,Retention,7786.776351274254,0.1985515099921141,8,4,4,36,1
PPC,Awareness,2470.125847776432,0.0565267203790057,10,9,1,44,1
Email,Awareness,4346.234887913133,0.1496464704116007,0,9,3,19,1
Email,Awareness,1601.1026406068645,0.2126969544881517,16,4,0,33,1
Email,Consideration,4352.9762857799205,0.0993852214069021,18,3,8,43,1
PPC,Retention,7046.748339061378,0.2040407080441129,12,0,7,16,1
PPC,Awareness,6944.77249176508,0.1785108978778674,11,4,1,41,1
Social Media,Awareness,7123.326342619935,0.1372923410092346,11,3,8,22,1
Referral,Consideration,3156.798533579129,0.2702011888764357,12,5,6,40,1
SEO,Retention,6655.9183405301455,0.2106970782239586,5,6,8,8,1
Referral,Conversion,3737.916563930488,0.1145731396142468,12,3,3,26,1
Email,Retention,9450.471256439994,0.243236714722407,10,2,3,16,1
Email,Retention,3499.3270222153537,0.2240496421092047,19,0,1,40,1
Social Media,Retention,6069.880517039442,0.2395883499973676,10,1,4,45,1
Referral,Consideration,7526.442570502542,0.1958772350818884,11,0,1,16,1
Email,Retention,9073.433547360775,0.1200174785934545,14,8,6,48,1
Referral,Conversion,4435.493174193718,0.111087769525238,8,3,3,1,1
Social Media,Awareness,3668.802571261853,0.1997038946201866,13,6,8,14,1
Referral,Retention,4357.278935634231,0.0479610023104013,2,5,6,10,0
SEO,Consideration,3304.5938803428303,0.2477751616445869,6,0,1,36,0
Social Media,Retention,6573.852451666408,0.1173972613594411,5,1,7,40,1
Referral,Retention,9333.89596368498,0.1928078769160092,2,3,8,8,1
Email,Conversion,1348.1029642447309,0.1547285353306912,9,5,5,13,1
PPC,Conversion,5653.128441224554,0.1606046826871496,16,4,3,7,1
PPC,Consideration,8986.722381067277,0.2240217823983906,14,2,5,42,1
Social Media,Consideration,1091.1339920945738,0.1917343155647113,13,8,2,11,1
PPC,Consideration,4989.267566586181,0.0825896066202569,10,6,3,6,1
SEO,Consideration,8665.772999018416,0.0315255201128839,17,5,9,2,0
Social Media,Consideration,9014.476895949616,0.2536678795359344,14,4,6,25,1
Email,Awareness,5192.086395413873,0.2666192816780387,18,7,4,2,1
Email,Awareness,347.0236562304028,0.0577039945460224,7,7,6,45,1
Social Media,Consideration,1145.8278664354343,0.0997483494066644,10,9,7,3,1
PPC,Consideration,5908.495777888214,0.0918792907602023,0,9,7,31,1
PPC,Awareness,1326.200204016815,0.2818600826146449,2,9,3,45,1
Email,Conversion,1579.2359914215808,0.0693854407598996,18,9,3,13,1
SEO,Awareness,7743.959268042928,0.0582963773089512,10,4,2,2,1
PPC,Consideration,7531.851379897454,0.0627331794269777,18,0,1,12,0
SEO,Conversion,8443.450318312172,0.2216620610671923,17,2,0,7,1
PPC,Consideration,1146.777851410446,0.2675257548314778,13,3,3,37,1
Social Media,Retention,2061.634322858496,0.1240765490836477,13,0,4,1,1
Referral,Conversion,8346.318155600642,0.0494631722662434,12,0,4,37,1
Email,Consideration,7238.767326108142,0.1798593792484185,18,3,3,45,1
Social Media,Awareness,8078.965665497598,0.070881137915403,11,3,3,30,1
PPC,Consideration,9898.482181588428,0.028603919735918,18,6,1,38,0
Email,Awareness,8657.872900941451,0.2670070997309181,10,5,7,26,1
Referral,Conversion,5252.586183412627,0.262543970136766,0,0,1,16,1
Referral,Awareness,3176.6050294928486,0.2930139464751893,5,0,4,34,1
PPC,Conversion,5739.798207089541,0.1474613789227785,9,5,8,45,1
Email,Consideration,6422.00684732108,0.0952603474810224,8,6,4,23,1
PPC,Awareness,3419.5901984702477,0.2332372862154167,5,1,0,0,0
Referral,Conversion,7732.276671098317,0.0623435303043347,12,2,8,28,1
Social Media,Conversion,1018.2625473130788,0.0805547022767213,5,1,9,25,1
Social Media,Conversion,7815.989221748929,0.0841479616001403,19,5,8,43,1
SEO,Retention,416.7853349512899,0.2859696288745322,16,0,0,34,1
Referral,Conversion,5029.864001142753,0.2216486464610114,1,6,2,43,1
Referral,Consideration,8628.220988484336,0.0487714898488245,1,9,8,23,1
PPC,Consideration,956.3032128118358,0.0369253046559329,9,1,1,45,0
SEO,Consideration,5225.61547129228,0.2544163075395084,0,4,1,32,1
SEO,Conversion,1677.9752457170318,0.2426595536829808,1,0,6,25,1
Email,Consideration,8958.67592560326,0.204588427622423,14,9,6,36,1
PPC,Conversion,8340.22071763294,0.0668691891950186,3,9,3,38,1
Social Media,Conversion,9345.780708605527,0.1492822262778886,7,6,4,25,1
Email,Conversion,8762.325181147926,0.1847905241826094,18,4,8,37,1
SEO,Retention,7391.877767673307,0.2803198827837019,19,4,5,49,1
Social Media,Awareness,1930.4030363261777,0.059132884657249,16,7,1,37,1
Referral,Consideration,3094.7758951221167,0.1594795740723729,6,7,6,10,1
PPC,Retention,5018.866067249273,0.0557479752747104,4,7,9,28,1
SEO,Consideration,5930.078136995765,0.1387163087665041,0,2,4,28,1
Referral,Retention,7843.615613600778,0.0680391426429676,17,7,8,2,1
SEO,Awareness,2346.900319051904,0.2524940004114112,4,4,1,8,0
Social Media,Awareness,1369.9462020549363,0.0838735205148787,6,0,6,34,1
Email,Awareness,4877.840688876997,0.130960367710767,13,3,4,5,1
Social Media,Awareness,1662.6299676419137,0.1282584192227192,6,4,0,8,1
PPC,Conversion,6967.994343062765,0.2612255384063099,16,7,0,7,1
PPC,Consideration,5798.745811908001,0.2297612647723554,12,9,0,26,1
SEO,Consideration,7436.967190486959,0.0266968918143743,3,1,4,33,0
Social Media,Consideration,728.0219405855734,0.0294553625787676,11,5,0,23,1
Email,Conversion,9650.505848397615,0.1698472010879042,17,3,8,47,1
PPC,Consideration,100.05481308980612,0.1340385179337601,11,2,8,4,0
Email,Awareness,3321.879908633994,0.0899194239556841,3,8,7,9,0
Referral,Consideration,6828.384454325774,0.2398600720801475,15,4,4,19,1
SEO,Consideration,546.9065312349769,0.0473041998507098,13,1,8,21,0
Email,Retention,925.1608554403088,0.292476504732344,7,2,1,11,0
SEO,Conversion,859.1462285593809,0.0169897269581266,16,8,2,43,1
Referral,Awareness,5856.946294537695,0.0442869101371446,4,7,2,28,1
Email,Awareness,8969.660618881528,0.100281829739997,1,5,3,30,1
Email,Awareness,5598.826079351394,0.1576532376240959,19,7,1,5,1
Referral,Consideration,6075.356387568749,0.0726794859590039,1,0,9,45,1
Social Media,Awareness,3525.416346959096,0.2235023931676676,11,1,3,6,0
Email,Awareness,285.5374706897695,0.113687151993537,16,5,0,32,1
Email,Retention,313.98570573704205,0.0211761166851118,16,4,6,45,1
PPC,Consideration,8894.268668161021,0.2645393705577868,7,0,4,14,1
Social Media,Retention,1115.4671433245026,0.2837210451949582,6,3,3,12,1
Email,Conversion,9997.914780944691,0.1893834505067428,17,7,1,23,1
Referral,Consideration,1727.7838539616534,0.2438955526854174,7,8,7,29,1
SEO,Retention,6778.880995156375,0.0451223462210575,14,0,2,32,1
Referral,Conversion,9494.659174590966,0.0879578817181327,13,1,4,19,1
Social Media,Retention,3686.66384865606,0.1043171894266732,15,2,2,18,1
PPC,Conversion,7370.888568605094,0.2886184184150639,5,6,9,18,1
PPC,Awareness,3573.480770079118,0.1585445655731365,14,4,6,37,1
PPC,Awareness,3118.9164619383087,0.0121499320560483,3,1,3,23,0
Referral,Consideration,2097.860417496845,0.1202538886323276,2,2,8,4,0
SEO,Retention,8227.255578298758,0.0122476742510171,12,7,0,21,1
SEO,Retention,2648.131929730564,0.0789636647370092,11,3,4,21,1
Email,Conversion,2903.26581276799,0.1418630194709414,8,9,4,27,1
SEO,Consideration,9989.800447767895,0.1037839860720426,4,8,6,16,1
SEO,Awareness,3340.373310908666,0.0194929215626995,11,5,0,30,0
Email,Retention,4285.467439437284,0.043737359498546,0,7,7,46,1
Referral,Conversion,9901.549031970864,0.1697571027545925,0,9,6,6,1
Referral,Awareness,3756.07341963252,0.2117254222715007,1,5,7,16,1
Social Media,Awareness,3724.9048716350826,0.1273192135475417,7,1,0,11,1
Referral,Awareness,8294.373215517217,0.222129706463223,11,9,2,6,1
PPC,Conversion,3188.1106480281514,0.0573665376693916,16,7,5,28,1
PPC,Conversion,2414.4824260598307,0.0453968048642289,8,6,6,44,1
Social Media,Awareness,4289.781526235691,0.2534415776235499,11,3,2,7,1
SEO,Conversion,7036.343925704308,0.1083718710627378,5,5,8,3,1
Social Media,Awareness,528.105947294727,0.135351897363883,2,8,4,39,1
Email,Awareness,3801.768669463811,0.284798664672016,3,0,6,15,1
Social Media,Awareness,3527.8245292638194,0.1329925751017616,8,8,6,15,1
Social Media,Conversion,2523.701637894122,0.0110121306970522,12,9,4,21,1
PPC,Consideration,6577.444625453015,0.2820118624694523,1,3,3,10,1
Email,Consideration,2970.9017960954056,0.0140944037108901,2,0,8,40,0
Email,Conversion,6106.64243417923,0.2020630222814674,14,7,3,10,1
Social Media,Retention,5092.934730400807,0.103638363764426,17,7,6,4,1
Email,Conversion,2250.179721176396,0.1464133194024594,7,8,1,41,1
Email,Retention,2739.003964717598,0.1687126986318933,7,9,7,37,1
Referral,Awareness,1788.9405277349829,0.1284534166157107,14,0,3,47,1
Email,Retention,660.6292270244827,0.2345669482828287,4,1,4,11,1
SEO,Awareness,6229.965784738625,0.2799048588026893,7,5,4,39,1
Email,Consideration,6760.60806975191,0.0350594951144717,13,4,0,24,0
PPC,Awareness,1743.399936725832,0.2420733355581421,6,2,3,44,1
Referral,Retention,6192.384608392125,0.047314630861187,13,2,6,12,1
PPC,Consideration,9822.638926570024,0.0332803831423862,7,8,3,47,1
PPC,Consideration,836.580739884439,0.2871911212894173,16,0,1,25,1
SEO,Conversion,4954.67163773875,0.1518963566324694,6,3,4,10,1
Referral,Retention,7357.078315074153,0.0542549543926936,17,6,6,39,1
Social Media,Retention,555.4910585142964,0.175287562832956,12,4,3,22,1
Email,Conversion,7804.907590576396,0.0863387702431703,11,8,5,12,1
SEO,Conversion,9797.16124721957,0.1446496148743183,14,9,3,32,1
SEO,Consideration,976.0298489742564,0.191151282225174,12,7,2,27,1
Social Media,Conversion,8240.076064112662,0.2620882503722984,15,0,9,3,1
SEO,Consideration,3847.957290669733,0.0108936054980994,14,7,0,27,1
Social Media,Retention,1526.7504040967167,0.0721007916656251,5,9,7,33,1
Social Media,Conversion,4982.612771043843,0.037918457446446,7,9,5,9,1
Social Media,Retention,808.0354842340355,0.0381583334521281,13,4,9,48,1
SEO,Consideration,5268.803940855124,0.2842754498105724,14,5,2,7,1
Social Media,Awareness,291.63220124009115,0.2814640510093651,5,0,0,8,0
SEO,Awareness,7313.253272560029,0.2272993431133576,6,4,3,17,1
Referral,Retention,4930.899889534728,0.1964882822962655,18,3,3,1,1
Social Media,Consideration,4643.502643258287,0.2559114294437338,1,8,7,17,1
SEO,Consideration,2042.2957880466283,0.0269385340462645,3,3,5,39,0
SEO,Awareness,3676.505242368181,0.0446508799993562,19,5,2,1,1
SEO,Consideration,1900.5073809744963,0.1019627477559368,11,9,4,21,1
Email,Consideration,7380.361995303819,0.2514227901699888,12,2,5,15,1
Email,Retention,2070.35046438697,0.1469474374022879,11,8,4,36,1
Social Media,Awareness,6205.857937811978,0.1560366813969093,12,7,1,31,1
Referral,Consideration,2868.114260570746,0.0764869745996041,14,8,5,9,1
Social Media,Retention,6604.123739640939,0.1980323695403225,14,9,7,40,1
PPC,Conversion,5450.504093321289,0.2674742246780566,13,5,7,33,1
PPC,Awareness,4292.042453361928,0.1055591237589555,2,7,5,47,1
Referral,Retention,6762.708250763668,0.1895639225332664,7,0,2,15,1
Referral,Conversion,4215.648508921468,0.1062651995924283,11,0,7,48,1
Referral,Consideration,8231.568965492825,0.2398885424319557,17,9,0,33,1
Email,Consideration,7323.0247365291325,0.147738323727772,19,3,6,36,1
Email,Conversion,5452.326045679503,0.1084460164437143,0,0,7,39,0
PPC,Retention,8782.90075760137,0.1318141677212746,6,6,4,33,1
Referral,Consideration,8305.73203253375,0.0364559812049061,13,3,3,43,1
SEO,Consideration,5365.210006742942,0.2611739744635077,18,0,4,12,1
PPC,Retention,777.6321676378953,0.2878400260480503,18,0,0,47,0
Referral,Retention,5703.363886772516,0.1484501121232708,11,5,5,36,1
SEO,Conversion,3617.0441966468265,0.0741877903426604,6,5,9,11,1
Referral,Consideration,5447.118133756968,0.2027502977357922,7,5,4,14,1
Social Media,Retention,6506.591558926174,0.1411906290669314,10,8,4,29,1
SEO,Awareness,6483.901891021333,0.0831670234431417,7,6,4,30,1
Social Media,Conversion,6767.888030828214,0.0211456116121432,15,6,8,28,1
Email,Conversion,6824.759387945647,0.2680142910186684,8,0,8,33,1
PPC,Conversion,1181.8860452636911,0.2410529620930638,8,7,7,31,1
Referral,Conversion,1997.952071527207,0.25041175671542,3,5,9,43,1
PPC,Awareness,6342.355944969275,0.1375535219701027,10,4,8,22,1
Referral,Conversion,4140.906648437263,0.2284440636664939,9,5,4,9,1
Social Media,Conversion,7652.231288527059,0.1785553265251987,8,8,1,7,1
SEO,Retention,1336.6018944020384,0.1186848359599129,4,3,1,20,1
SEO,Consideration,1996.0776447633395,0.2543952055554321,2,6,9,10,0
Referral,Conversion,5628.799960121082,0.2996396889328813,12,2,7,11,1
Social Media,Retention,5057.4053907521975,0.2707918691095644,15,1,2,48,1
Referral,Retention,2737.3318243692306,0.2350956717890286,8,2,0,38,1
Referral,Consideration,4142.598110701068,0.2267773119357893,7,6,1,46,1
Referral,Retention,446.31465276086544,0.1985721644748879,5,5,5,18,1
SEO,Retention,466.6772691443039,0.2575490740834773,1,2,6,33,0
Referral,Conversion,1039.7773279662292,0.1529935618691531,5,3,9,37,1
